74611=32660,50702,60929,29306,6293,2862,74637,83288,65287,74611
87664=32660,53906,19729,76585,70410,70452,20051,70779,61048,87664
42009=32660,51814,32902,40944,83603,9496,52328,88931,69671,42009
6044=32660,72997,73688,17125,9191,33883,56935,32447,35690,6044
44293=32660,12503,10163,40400,18135,20074,84035,16026,43440,44293
37841=32660,4936,49065,66717,39910,84829,341,30008,43470,37841
79577=32660,53433,66696,24681,42323,87121,53578,29865,24125,79577
72647=32660,70680,76794,13633,3368,72898,24492,46682,29285,72647
25825=32660,80819,39760,65445,38253,23469,74947,11972,85234,25825
53866=32660,73742,81725,57745,41911,87464,51220,83665,79737,53866
79927=32660,62464,1336,86642,17981,59527,24998,87423,33214,79927
49154=32660,30711,20823,89683,73997,71810,71154,43100,23512,49154
34906=32660,19906,67720,10930,66111,66942,20449,80275,76836,34906
12130=32660,53812,81280,52945,34676,70598,45676,32124,37526,12130
16584=32660,66868,66654,4540,16074,12564,82057,12273,41031,16584
28153=32660,53080,46054,50223,41945,79507,63346,35041,365,28153
9685=32660,62884,7532,44539,39588,56020,25855,60186,5313,9685
56982=32660,86204,29163,186,8150,45341,58766,15672,61490,56982
14646=32660,82131,30239,45525,6734,69316,52809,48172,80688,14646
77714=32660,41612,45859,82809,46408,70297,10922,28236,27300,77714
57953=32660,71362,46954,14570,19042,55698,55117,7866,8570,57953
21797=32660,37066,33986,30788,66921,79713,28793,52823,32287,21797
66878=32660,9407,9358,4996,8538,35477,63054,58266,84993,66878
55428=32660,31631,75972,17750,67930,15723,11639,56563,17566,55428
70621=32660,78748,65103,51913,1987,64923,56606,22867,911,70621
14354=32660,81026,75651,67203,83981,66432,75212,39334,89781,14354
18727=32660,53869,35796,78893,39056,68263,77622,50709,32386,18727
15479=32660,67188,46250,78064,53738,33369,63118,73840,15137,15479
4870=32660,13419,55315,25467,84557,6604,9004,50996,50324,4870
51082=32660,73514,37541,56155,39055,85630,54468,61728,82865,51082
2866=32660,64946,21398,24628,64436,42070,50046,14829,29985,2866
9489=32660,39441,84872,70830,44863,52534,63972,19963,29047,9489
11308=32660,75386,47303,24605,53665,8482,47874,48622,75324,11308
3405=32660,82217,26331,10127,31455,57977,78453,3897,51016,3405
10330=32660,74704,28570,79263,74870,66676,35408,51756,60151,10330
50856=32660,50353,50976,45836,43964,25454,81885,78021,51362,50856
54525=32660,75354,65342,54506,21072,24490,38152,56987,17045,54525
66590=32660,9583,11793,59821,29664,74366,71459,61970,37499,66590
2145=32660,31352,72201,10971,19612,18540,75119,24263,57217,2145
77914=32660,42266,6759,52154,4256,36121,20084,1779,1604,77914
22184=32660,11284,4955,57468,71299,66566,28919,48790,71497,22184
88472=32660,19675,56915,61058,35065,30096,56641,39745,55901,88472
77638=32660,71905,34255,76348,82679,36288,7783,34711,20710,77638
5604=32660,76037,40415,40165,14425,81821,13196,86478,43232,5604
78347=32660,26903,17943,34094,25165,62625,81269,89632,89033,78347
82188=32660,23862,82915,33310,73069,28748,14904,88510,10305,82188
13676=32660,32257,72691,24784,75021,8393,34629,45866,83266,13676
62015=32660,22798,20275,80560,41354,15792,30603,61315,72812,62015
35936=32660,22588,48436,52409,10337,31788,44308,48492,61759,35936
65865=32660,13308,8099,68235,11188,34943,6035,60192,38774,65865
80665=32660,19428,78944,68541,28620,72701,41302,51936,57015,80665
20473=32660,46310,19329,45152,87164,10479,10360,40324,11727,20473
62277=32660,80058,14892,38763,48443,23941,81887,10250,80991,62277
46993=32660,42492,24857,18905,52964,48074,63170,36783,35256,46993
20977=32660,89792,5184,27553,48192,5261,76911,16453,80257,20977
61439=32660,84259,87748,55908,88593,37292,16132,86063,60211,61439
84265=32660,23215,60511,55456,51690,45243,42215,42896,56487,84265
76572=32660,13318,25278,13795,40281,86399,76961,15473,7008,76572
30629=32660,14452,9758,40183,23547,6151,87149,26022,56533,30629
27253=32660,60392,41006,23989,1628,30313,69091,49513,50751,27253
51977=32660,13033,37833,74998,46200,25737,15721,62664,66936,51977
76072=32660,6140,53268,78261,35520,29757,9340,75173,33157,76072
78574=32660,51666,45620,13979,29810,50724,72051,51801,75763,78574
86993=32660,48515,5990,26924,47722,36830,12825,69605,6891,86993
52147=32660,21597,49884,1865,76192,43766,66129,40268,75688,52147
32152=32660,88356,32889,43813,16623,75907,63469,17867,13985,32152
4767=32660,69482,19141,49946,26490,17895,51428,52784,5436,4767
89385=32660,3465,49790,20073,19358,80147,75104,14667,6187,89385
23091=32660,44057,56721,89444,88213,54359,2592,73801,120,23091
61281=32660,4164,15509,75553,51488,7443,58169,50780,37686,61281
35546=32660,40866,32156,37641,88496,60032,53265,17993,51491,35546
43970=32660,8430,70743,63356,82313,2820,19904,22065,24524,43970
52892=32660,80139,40785,124,70883,48183,7613,71116,53165,52892
86036=32660,69888,50816,62315,13038,52649,60918,15641,69669,86036
68481=32660,81423,86760,43289,14246,86576,5812,69481,71868,68481
35293=32660,70444,66613,15525,18830,69093,55871,18599,78007,35293
79312=32660,44111,62999,78530,3565,6746,85840,56349,28355,79312
86121=32660,44413,17889,33721,48692,60490,72259,58907,55325,86121
30555=32660,89903,6664,82498,21042,64519,21479,8530,56430,30555
32097=32660,2000,47938,23612,48505,11939,76945,76108,9520,32097
5311=32660,65116,81904,17699,29498,7605,45670,34252,27161,5311
46705=32660,66739,40045,77867,40100,82114,46609,40709,18410,46705
48617=32660,85224,85095,53063,59762,31426,53789,39724,84446,48617
88601=32660,50649,46113,2304,6723,38191,70771,53431,34582,88601
66748=32660,75328,63735,63874,59290,1151,45214,27021,8714,66748
38382=32660,51184,32533,66796,45479,57831,39975,88161,68626,38382
13458=32660,64677,19314,123,59625,2373,77654,61029,86418,13458
54498=32660,22080,46450,8527,34951,78288,36592,67899,2009,54498
58491=32660,37900,66805,82165,78619,17627,86704,59062,32635,58491
10109=32660,42691,81486,69021,70489,28658,39376,2930,10938,10109
41194=32660,31726,53586,43294,28077,64514,2417,12431,8165,41194
54018=32660,63248,19250,69570,77370,81839,56648,29825,73105,54018
35588=32660,70807,23416,79553,53882,75761,43484,59892,33908,35588
55459=32660,73112,78333,30762,3021,765,16349,74313,1413,55459
32745=32660,40001,735,73773,41956,44722,45819,4671,85601,32745
15910=32660,62399,18270,33616,1177,86922,82945,31508,89416,15910
27606=32660,915,66704,36374,68790,36376,86787,31865,72943,27606
67529=32660,24161,45286,45277,752,72048,46709,72611,65966,67529
65550=32660,19217,62369,23888,60162,49733,9871,12231,60212,65550
67475=32660,23782,12326,69813,39720,19473,37064,75357,47215,67475
88303=32660,38098,85300,78091,47753,4977,50056,5119,36733,88303
8174=32660,69889,50437,27851,50843,66260,49940,21995,54007,8174
28341=32660,70821,42198,60891,68696,39358,45287,78822,17208,28341
23890=32660,5352,11144,32670,85403,87030,26509,4969,57022,23890
35957=32660,20261,63244,81165,63030,87788,89226,2041,13448,35957
13937=32660,86790,54962,86163,82716,33514,83292,45557,82769,13937
55348=32660,19008,79926,67845,64766,49092,33354,40039,60776,55348
23166=32660,54503,58640,30686,24938,12519,73275,28678,39127,23166
68352=32660,18438,18401,26626,59764,34474,77927,24566,74697,68352
61316=32660,60238,6663,11260,7729,53011,13749,57559,74219,61316
41122=32660,74389,63790,82370,69731,11445,72028,69304,84408,41122
50807=32660,4163,33463,27735,86440,75463,28030,12448,50998,50807
46004=32660,14593,55692,7568,14346,69569,15850,82423,70019,46004
4576=32660,50525,25451,19269,33252,49196,21166,27026,47121,4576
576=32660,87513,26470,61585,25874,16645,13872,7332,33073,576
62417=32660,42255,84116,70759,52813,64617,27630,44541,74183,62417
73828=32660,70091,9576,87815,8531,15310,35856,82111,16940,73828
53994=32660,2564,88057,32604,24449,61480,42679,78686,27326,53994
35661=32660,84507,34141,64303,1641,84247,20383,59255,2641,35661
52431=32660,84463,44107,27933,52691,48341,63517,59814,4888,52431
81657=32660,3104,19288,61451,38225,24944,3401,67912,61278,81657
48723=32660,25739,77770,43686,55259,84039,37480,38477,76191,48723
5148=32660,35748,38337,31883,47856,49030,3240,49855,1887,5148
12514=32660,69627,80100,75467,16828,51300,77082,11990,40906,12514
41848=32660,1868,54715,85497,54024,62644,31863,87271,14944,41848
17070=32660,40427,21509,70939,44757,44519,44752,69167,79114,17070
32065=32660,84109,8968,58102,37784,48374,86454,39707,21849,32065
76752=32660,45626,78116,82711,89370,34196,79487,11851,16644,76752
45944=32660,52877,87554,3168,24856,17979,23844,23900,48486,45944
47723=32660,47132,30773,4085,33566,78606,50578,47037,2768,47723
74129=32660,5824,62845,17059,36337,30551,44703,31323,21134,74129
86752=32660,22208,15939,83638,15318,32496,86905,26614,28550,86752
15947=32660,43368,36772,63109,23673,3678,78172,54100,14304,15947
44954=32660,44574,69464,34516,16197,80174,77974,13682,55229,44954
64849=32660,13424,49760,70428,63651,17437,151,72295,66335,64849
57375=32660,40152,56620,72667,45569,59589,89069,16379,82764,57375
70658=32660,82660,57369,33269,66503,69952,15055,23173,63047,70658
40511=32660,16439,53633,40234,57599,52102,89445,54591,47770,40511
28298=32660,3986,80519,74642,19094,36390,82789,22295,68816,28298
5105=32660,29069,80228,3812,46558,45505,55562,78291,40481,5105
13837=32660,32135,24726,75045,5754,24595,4206,24518,60618,13837
62574=32660,79608,63811,5622,80824,72241,27816,79422,61450,62574
55763=32660,74668,88578,61063,85676,35697,47673,88881,61782,55763
14556=32660,86776,83087,62416,44951,12260,4973,11784,49388,14556
15893=32660,16184,82337,53520,4360,39110,20907,45634,8638,15893
49114=32660,10989,35147,37634,74929,77119,61027,17899,39057,49114
71140=32660,89137,52053,15489,18854,18561,69072,79630,18548,71140
63580=32660,48383,144,41626,43583,34642,64363,8148,23810,63580
67829=32660,73128,20196,63315,25898,3630,4390,40934,57426,67829
82158=32660,80813,5047,82719,75221,26958,57500,49458,60190,82158
35650=32660,83513,80763,48986,38224,45065,15129,50370,34624,35650
57747=32660,54252,46379,2749,46192,80803,43304,59153,2013,57747
38325=32660,80432,17696,76109,72824,25706,43063,67767,69785,38325
31612=32660,45395,22136,32956,70114,15948,49604,24643,26117,31612
68255=32660,48262,57607,8671,17702,57116,48543,5818,3930,68255
24274=32660,66876,9731,81367,30656,34650,6717,12527,6340,24274
31245=32660,28477,20168,32470,25167,5420,8334,15098,76654,31245
68301=32660,89591,12306,30801,26156,27284,3020,57939,81932,68301
83451=32660,74758,47545,54555,63102,33954,29386,88322,11899,83451
37346=32660,74081,72823,8389,16238,30058,23947,19029,44357,37346
73805=32660,63526,21721,60824,81013,43421,60116,86425,32074,73805
16061=32660,9513,40247,74858,67943,76231,87713,16970,69708,16061
62756=32660,23271,23096,86773,47048,11530,71315,34026,25688,62756
83318=32660,55148,21446,29627,46148,31219,22284,43066,36906,83318
49859=32660,22207,38436,88316,12725,30273,74161,16440,35069,49859
38497=32660,8918,49494,26981,71853,40548,83046,59609,28803,38497
88653=32660,52226,86783,73953,978,68676,31280,65395,46912,88653
54425=32660,20266,80799,42121,41191,7219,66053,20899,36851,54425
74483=32660,36213,41922,71983,73929,61239,66580,39006,65751,74483
76249=32660,5801,22550,70310,63833,13895,63253,66765,2224,76249
63704=32660,79194,16753,29220,64928,3170,25835,89272,28369,63704
76814=32660,23998,23761,17286,69661,25384,25770,51522,63784,76814
29444=32660,50493,69011,23760,13008,38106,84075,34626,43882,29444
11219=32660,88692,83482,80902,86894,89166,53228,36064,34667,11219
13609=32660,23650,56286,64806,45473,49124,65523,21852,64422,13609
53387=32660,33401,34791,72972,39920,74126,34200,80195,62742,53387
40010=32660,73796,3906,73401,72612,68288,36461,19009,36470,40010
39545=32660,31398,51857,58100,60890,82402,26328,69990,44151,39545
50494=32660,62468,39755,53075,63691,67013,33936,5306,55125,50494
15687=32660,68504,35602,38164,66096,54764,55825,60080,30627,15687
82094=32660,4433,18994,15774,59159,38945,17426,44215,3570,82094
34037=32660,80478,42316,48666,45842,21182,88219,87822,53679,34037
89077=32660,67757,78342,32775,68686,83444,87584,63914,9222,89077
10205=32660,74854,58384,15345,81068,32063,21889,30446,83128,10205
12091=32660,26877,9767,19702,48387,5868,67996,5037,62430,12091
40723=32660,32382,83884,49477,52111,72755,11571,50112,75956,40723
19432=32660,83995,79344,1517,504,76605,67478,35712,30518,19432
35600=32660,28597,32192,16420,50515,67952,13362,43,49564,35600
89352=32660,6543,69172,26879,6439,35145,82246,18048,9294,89352
55585=32660,47563,42185,60946,86176,9398,35079,25175,82322,55585
49722=32660,84500,12960,74677,85226,73037,74347,31539,69159,49722
26098=32660,59903,89438,35730,65042,47952,64252,30329,14998,26098
8762=32660,87695,26717,41806,39329,68232,66516,70681,27754,8762
18055=32660,35959,26580,41482,3558,13675,8472,31454,57549,18055
7556=32660,55883,2580,85617,35046,42220,78629,1479,28628,7556
37304=32660,36807,56920,52138,28596,63918,3436,88131,76173,37304
72917=32660,86276,75028,23865,32988,2451,29162,13248,36755,72917
72467=32660,29201,5307,50347,64200,29288,55651,70626,7226,72467
24843=32660,21158,1828,72382,67553,44400,7812,71030,71004,24843
79884=32660,24585,59522,40996,39656,60674,1977,84478,55726,79884
11905=32660,38319,2982,44775,26214,83095,9117,52261,28122,11905
42445=32660,69035,7088,46822,41710,6084,46257,47908,17225,42445
44587=32660,65143,8652,6659,42348,57729,12399,25163,1616,44587
47718=32660,42033,14849,936,4566,56767,54248,36627,48194,47718
58070=32660,65264,70007,11946,26195,54966,69198,15839,51330,58070
67144=32660,4356,61190,37823,63463,46229,12042,33223,52397,67144
44526=32660,86984,61032,82106,42786,29315,13868,81574,3009,44526
29181=32660,34083,66643,81167,31978,36236,52386,16523,68365,29181
62490=32660,70750,43495,25738,55372,87302,6067,68207,30070,62490
33276=32660,5059,20030,72446,58828,20342,59831,67821,33979,33276
2240=32660,23809,49276,83579,87498,61638,54366,73741,81222,2240
41522=32660,23187,52084,20341,84197,9298,56457,16043,22016,41522
10838=32660,31606,19308,7627,64510,4687,31136,67650,7721,10838
30583=32660,33232,44619,22275,68309,21639,46902,88518,57868,30583
89773=32660,15195,23216,39972,69235,3246,17055,74591,77824,89773
6843=32660,21591,26809,5192,82222,56880,25442,88077,62748,6843
30270=32660,57528,48454,16065,4805,57484,9461,35735,3201,30270
85826=32660,12210,27387,69120,45263,8675,24398,73879,73152,85826
12984=32660,78212,61737,12356,76575,7135,74653,71953,54633,12984
643=32660,25711,65361,32996,28172,7719,89036,27220,52246,643
22145=32660,58968,53867,52957,21896,46265,43136,44120,74233,22145
23347=32660,334,54063,82700,32318,6943,74940,49850,46640,23347
43562=32660,69286,18811,64741,7296,4793,40150,87259,74980,43562
67673=32660,54250,55717,25661,35270,42494,70987,63286,49140,67673
54125=32660,84544,89670,32370,83940,28770,59541,6563,32455,54125
76570=32660,34097,89663,55813,21104,37276,31813,83625,26602,76570
22968=32660,41540,46076,24697,87721,62925,13882,30823,23433,22968
87549=32660,25893,14720,16985,50883,83953,12155,59946,32588,87549
10030=32660,50249,29694,41526,19232,82328,75999,42589,55566,10030
71935=32660,81313,34280,66457,43886,19170,79213,28248,57079,71935
2225=32660,2881,46323,19820,82632,7626,70715,75181,46708,2225
32177=32660,56850,6850,58462,36701,13498,37691,29126,48212,32177
66066=32660,45475,71908,33453,7580,43004,7181,60088,55689,66066
64438=32660,63308,40660,55783,28672,63000,13325,16781,49765,64438
39555=32660,6115,12006,55473,32592,6077,4294,6254,57307,39555
24373=32660,2144,81528,73978,38639,17971,54430,72178,40437,24373
51604=32660,55107,49315,1848,29972,2110,76854,64501,66943,51604
11383=32660,22485,31891,76540,49146,49256,40775,5659,47305,11383
30152=32660,76098,76582,41895,34678,77302,44514,51946,57002,30152
7254=32660,82010,4899,17626,61097,22850,79367,54647,3689,7254
54295=32660,41221,71354,84019,11034,83550,54476,18016,36472,54295
76756=32660,46647,64094,58025,19020,61936,57290,1825,79808,76756
84979=32660,39729,87573,87,35202,67769,48541,86575,74008,84979
64593=32660,57136,45712,72468,79687,63961,36030,13883,15964,64593
82833=32660,43942,53297,39346,48913,61532,71091,32955,23690,82833
64827=32660,35242,73181,81364,71788,24689,9010,81913,22852,64827
69438=32660,26926,37039,28422,5718,47041,8461,49753,70586,69438
87729=32660,19372,61345,17036,36570,86187,24467,24772,44137,87729
45207=32660,66758,20377,77166,78946,13408,44968,17551,25641,45207
72017=32660,34991,35552,82667,83616,37619,12425,64570,41129,72017
24656=32660,32830,59406,86221,33970,75309,43836,78884,52118,24656
39753=32660,73812,21581,72445,69554,23795,52330,74962,89874,39753
34877=32660,51890,47008,23082,47831,84459,76881,37395,13083,34877
73995=32660,32776,65028,44478,87213,25196,40074,628,86513,73995
68768=32660,53624,9386,27085,48715,50904,21574,28897,13879,68768
88638=32660,1609,81982,44518,36929,72661,42841,88947,21898,88638
17478=32660,8703,60295,16844,88882,22502,1532,39874,70901,17478
2274=32660,29267,24483,4541,1119,3543,49459,36582,72293,2274
82529=32660,31645,1934,81493,72995,84457,70265,3000,52693,82529
21612=32660,81667,59537,3577,27922,63398,76056,37720,50498,21612
36439=32660,44718,83161,20166,80322,17311,56788,62855,43222,36439
70895=32660,30779,47442,49675,50828,48466,48998,86557,69468,70895
14090=32660,75257,80375,44791,76254,26980,48410,22486,83852,14090
9283=32660,2478,9806,88265,89425,80331,49777,55628,57399,9283
28099=32660,26713,2469,25269,41259,44512,67579,57506,63689,28099
23404=32660,58819,9327,33314,69421,61288,66797,78442,18474,23404
58094=32660,88651,42802,66750,40346,35838,54452,15800,81853,58094
25487=32660,1691,65069,18544,7925,82580,69394,51443,59963,25487
5657=32660,74919,75128,60774,27152,23826,72064,17428,41127,5657
54264=32660,71940,61503,46760,30350,16908,18429,18347,34389,54264
70961=32660,17373,13499,56632,29490,42797,8086,87769,17299,70961
63252=32660,89964,70503,59049,64090,12104,83844,13280,80205,63252
86471=32660,88385,68699,75068,12805,69293,62140,63740,45497,86471
65892=32660,42397,83822,26384,57323,35007,29038,65084,43160,65892
81721=32660,58016,23822,60219,34015,7994,19590,89164,15663,81721
5480=32660,19312,4938,4963,78322,58322,6302,39332,19382,5480
67997=32660,57703,11195,78758,43040,80036,21127,43295,66302,67997
40620=32660,16758,2480,33609,14503,83774,77967,9781,6126,40620
36738=32660,65145,23814,31884,41323,37631,69132,44384,35670,36738
85718=32660,17344,77945,4364,19558,3492,87289,60808,2963,85718
74628=32660,83707,28592,242,32353,60022,48884,59051,48151,74628
28303=32660,66736,18754,42412,18562,18642,4604,70295,27518,28303
30984=32660,20468,88874,15891,66591,4618,10188,14498,48859,30984
40301=32660,77591,22051,12979,10900,59266,33230,1332,87708,40301
55946=32660,2661,57123,26716,28736,61746,87318,28306,53102,55946
6292=32660,53817,35680,56668,19746,79211,40384,44262,62374,6292
35532=32660,48112,55715,55349,45730,76229,69902,75484,65278,35532
13593=32660,88834,71062,71549,60516,65796,21827,51894,34478,13593
38767=32660,46294,62791,85853,14226,325,60681,16330,85202,38767
12885=32660,66295,60564,74909,41075,52782,28314,36495,32008,12885
76124=32660,18962,23701,53838,6666,37096,63013,32888,72835,76124
74455=32660,84631,45613,14314,34314,75506,44975,87458,74141,74455
12727=32660,15718,17261,51006,49067,25072,24648,29019,77482,12727
46232=32660,10830,122,77088,25912,87683,7948,42883,59808,46232
27364=32660,77108,28805,44572,67136,33938,52951,83085,5417,27364
5804=32660,10438,9245,6095,26589,28567,78971,60480,33906,5804
5978=32660,12994,54352,45641,55639,30982,48012,17637,58572,5978
30279=32660,23936,12900,40409,10630,31259,4011,50292,62563,30279
20329=32660,12296,9091,19362,44380,55524,55660,51416,12566,20329
51561=32660,70778,42110,78371,43409,87880,47213,36955,57455,51561
78570=32660,16089,82693,67869,39308,24589,11476,68469,19504,78570
23876=32660,22573,89355,51838,54778,56710,66953,10748,49917,23876
20895=32660,14872,71223,24275,58022,67519,2944,72740,41984,20895
34382=32660,86832,41355,30692,32754,19974,30922,74827,9743,34382
7610=32660,57907,46051,36287,41512,82829,46174,27793,63478,7610
19731=32660,52990,48763,54999,85428,9596,81698,26709,4858,19731
80446=32660,4392,8361,28525,39539,47583,4862,30609,88613,80446
87861=32660,45262,67367,43120,23659,24254,19221,14413,33714,87861
44353=32660,50421,28230,22433,30886,35825,18012,13511,11865,44353
54734=32660,22632,78394,30957,81028,2487,19328,45813,7904,54734
10502=32660,50490,23912,45401,87923,34038,42633,75438,82303,10502
25714=32660,46420,71106,87200,70838,54545,86809,80309,58934,25714
51610=32660,87817,12279,34170,39033,16845,5823,78871,56094,51610
1425=32660,9711,60221,84147,75460,14563,55118,8278,68120,1425
89571=32660,80941,81808,2777,18125,41455,8141,26375,39071,89571
58834=32660,30596,18986,74406,79677,76983,67286,7484,66938,58834
68743=32660,24460,73967,47706,3989,66349,74546,45546,38849,68743
2307=32660,39159,46539,11858,43779,87239,70780,86781,38898,2307
9727=32660,84586,10999,83027,53825,49926,39113,13359,27379,9727
33180=32660,34405,74114,74881,73191,33851,73372,10128,89519,33180
54595=32660,2598,39004,86728,36029,43632,40341,54943,18263,54595
33652=32660,11563,58128,57780,1837,64055,11167,34130,84062,33652
40703=32660,7146,43924,17355,16748,11754,80264,49620,22863,40703
50394=32660,78830,18867,15677,5749,84215,73150,72560,769,50394
88703=32660,69305,78194,72768,43315,61098,78915,50478,51948,88703
88730=32660,12886,33190,64534,142,28780,40682,88615,62950,88730
76791=32660,86491,49668,29365,62592,44577,23877,40714,23798,76791
89523=32660,62590,18355,33171,31734,26535,79976,4874,68163,89523
27060=32660,63877,20959,22614,67979,13631,47227,44868,75819,27060
85917=32660,3783,72829,67281,68490,25475,4918,33509,66025,85917
37540=32660,77658,60537,28210,87471,82062,7668,49666,65641,37540
34849=32660,20604,82808,40095,27942,56230,31148,27232,39333,34849
59550=32660,32798,40249,42332,3633,780,11349,83938,50601,59550
14032=32660,36306,22135,56222,45276,17565,57881,24710,9326,14032
13116=32660,2215,33694,11066,35226,78060,65131,44041,1365,13116
41569=32660,19587,88522,65652,64532,38411,35448,14535,22385,41569
7255=32660,47602,78738,48099,79027,70404,58132,6112,83505,7255
81384=32660,33318,18732,6732,39210,110,78840,3856,60843,81384
74949=32660,71125,54696,44631,48742,36966,37696,64814,5468,74949
680=32660,76421,30697,53023,86551,43174,20799,79532,3937,680
38071=32660,78299,29477,56853,28378,73402,6160,36154,85862,38071
50554=32660,11422,57234,21943,13579,4654,55185,51503,56693,50554
79479=32660,42357,86975,54023,31512,28345,82046,76734,84560,79479
61385=32660,23164,53823,18232,2189,6391,88242,58993,12722,61385
89811=32660,81590,11237,64407,18889,12610,1351,1759,43792,89811
24296=32660,11600,9810,13787,68446,25139,81758,1728,45548,24296
63607=32660,36891,86419,78152,75732,20146,54793,56126,32010,63607
17400=32660,46597,73115,14133,18166,86611,68953,83105,34723,17400
24727=32660,16968,49509,89081,44192,75420,65617,27986,4755,24727
35789=32660,44601,67667,69372,27144,37981,76284,33281,4492,35789
28758=32660,33653,37126,11877,30463,7392,17260,25972,34548,28758
18929=32660,3520,14856,33821,78110,75093,36961,705,41783,18929
51572=32660,74939,84262,79768,7691,43389,1469,225,2026,51572
27537=32660,69139,47934,11683,54894,81957,51892,9280,73441,27537
57753=32660,85168,55888,41609,44841,19438,87862,17668,63679,57753
88779=32660,41331,46154,27468,11424,905,36639,41957,21261,88779
4833=32660,33521,65134,17161,12682,45361,38155,2922,55710,4833
11497=32660,60025,55029,81818,1194,460,60934,78544,63521,11497
79574=32660,66257,28203,27200,35540,13910,2382,1624,45606,79574
59760=32660,8603,28300,20944,17542,59078,15223,15609,82893,59760
77210=32660,78460,61498,18881,50544,66646,40745,27061,62074,77210
58067=32660,86617,80538,8011,56667,26750,34610,44531,15272,58067
89891=32660,87809,51695,87279,25447,74092,623,44039,86839,89891
8560=32660,74089,87617,42314,66822,36158,84335,47071,19999,8560
83585=32660,45024,7132,72094,34078,40064,27662,25083,4797,83585
37268=32660,22220,14434,18161,54232,77959,10939,48050,53787,37268
36690=32660,67143,54684,69191,11849,13385,78032,36538,50479,36690
3096=32660,27254,76424,32333,81156,44285,18925,49524,88271,3096
20469=32660,52908,64862,42336,38459,82013,38166,47604,45164,20469
912=32660,22530,77214,57608,51005,77180,16261,35467,83497,912
77929=32660,62601,61529,86848,75152,4404,73619,37154,14616,77929
9067=32660,5666,30012,5293,14286,7495,5010,10296,89063,9067
28070=32660,79786,54439,82079,84738,65203,76941,10967,87979,28070
47154=32660,48002,87964,69918,72003,79579,59033,72286,62196,47154
15392=32660,38468,15700,37663,57920,40951,88023,47899,51564,15392
70894=32660,6287,13025,7052,16757,3963,86099,19994,84530,70894
83729=32660,10857,57172,68164,45863,52201,37618,72630,3585,83729
86609=32660,52830,18351,2134,85715,17887,70849,54687,64748,86609
4246=32660,75671,54066,13239,42227,48063,25729,80110,21251,4246
24075=32660,14653,67412,12221,66826,51282,58275,60615,41921,24075
39812=32660,43475,49939,49390,71144,74417,77615,28888,9230,39812
37763=32660,67588,80217,85935,69835,83160,36373,3053,19902,37763
72822=32660,77312,80250,87312,6564,72240,82556,23474,89748,72822
48325=32660,16058,21128,26969,10288,87031,29642,65400,31543,48325
12989=32660,37414,10264,26546,40931,79967,21929,7241,43595,12989
86646=32660,68261,78922,45448,15867,46283,63906,10177,60297,86646
86853=32660,36486,51706,86966,44717,46319,23288,72358,57909,86853
21994=32660,13165,16082,2140,49612,73494,3572,74834,57652,21994
44149=32660,46580,49890,74131,8625,43599,42705,18613,1102,44149
33385=32660,14980,16590,25538,57888,86046,89220,14932,89722,33385
38513=32660,36494,45045,44972,72566,28713,37597,19678,24993,38513
80948=32660,58126,64240,24991,1114,53210,81481,17293,75796,80948
49195=32660,22767,33037,89448,15401,68958,64780,27619,22264,49195
87402=32660,59927,26768,58503,74360,44396,48839,1778,70525,87402
89808=32660,30154,61462,54454,75039,2239,70562,23457,51070,89808
8195=32660,29687,30726,50609,66553,11722,59141,54183,70083,8195
49605=32660,27486,43230,20159,88562,52621,73426,29671,12191,49605
71510=32660,66672,74932,5137,36475,81181,4569,30461,14746,71510
8319=32660,49677,7478,46661,50717,63464,79744,15354,41698,8319
33448=32660,21543,30113,42441,86786,69676,31057,13853,11786,33448
79527=32660,64074,65521,15838,47168,20655,74771,25320,75018,79527
81436=32660,82548,79233,43074,33309,18453,59400,29096,34290,81436
3101=32660,54516,27102,70538,51446,54803,13328,27181,41000,3101
34571=32660,77296,87174,7922,9985,8486,21119,10821,12898,34571
28367=32660,68884,85666,72491,89254,39978,74478,78634,23444,28367
32679=32660,85380,33981,52172,23945,89617,53706,65891,53634,32679
51937=32660,79220,51159,3817,23126,70243,12076,11748,26567,51937
8273=32660,21420,43269,2707,73213,89844,83346,44616,73893,8273
10195=32660,61670,27313,28753,48403,13998,34397,67947,30948,10195
14756=32660,87800,62708,53648,54221,87879,27809,64247,69237,14756
46239=32660,9002,46280,27294,78732,5856,1163,18367,40997,46239
25593=32660,56414,28292,85390,56052,4070,57416,51191,26891,25593
5246=32660,51523,54057,84098,67031,71745,28505,42678,65579,5246
81258=32660,16817,12442,67199,52677,77682,70092,69233,80302,81258
1081=32660,86354,60431,74981,31226,5467,26311,1383,18151,1081
88792=32660,36079,33164,32115,66509,42672,80218,83438,46625,88792
62377=32660,12643,84230,74598,1951,4926,84529,33046,66375,62377
64630=32660,62636,51335,56868,36712,10867,5228,36385,81242,64630
56927=32660,81147,16759,82516,83925,37433,5555,13136,75564,56927
72209=32660,8103,28177,27643,76779,2065,3469,82881,53831,72209
24636=32660,58159,21377,71926,84501,8030,8938,79250,64079,24636
1964=32660,73899,48472,88977,54249,502,47513,44946,84862,1964
76994=32660,30807,1297,81237,68951,31836,89213,20940,80482,76994
26181=32660,49715,30874,316,79659,29301,29295,9068,25364,26181
4248=32660,396,61938,61354,20152,31833,43102,48552,31005,4248
